X,Y,Z,DISP,FEED MM/MIN,DUR TIME,TME
15.302,19.731,-11,0.213827033,,0.044671642,2842.086533
15.133,19.862,-11,0.070604532,,0.142551355,2842.229085
15.077,19.905,-11,0.58180581,,0.047069688,2842.276154
14.61,20.252,-11,0.048826222,,0.38787054,2842.664025
14.57,20.28,-11,0.548150527,,0.032550815,2842.696576
14.12,20.593,-11,0.068242216,,0.365433685,2843.062009
14.064,20.632,-11,0.272091896,,0.04549481,2843.107504
13.839,20.785,-11,0.054918121,,0.181394597,2843.288899
13.793,20.815,-11,0.54863558,,0.036612081,2843.325511
13.333,21.114,-11,0.066573268,,0.365757054,2843.691268
13.277,21.15,-11,0.592703973,,0.044382179,2843.73565
12.77,21.457,-11,0.065,,0.395135982,2844.130786
12.714,21.49,-11,0.26136947,,0.043333333,2844.174119
12.489,21.623,-11,0.07256032,,0.174246314,2844.348366
12.426,21.659,-11,0.508673766,,0.048373546,2844.396739
11.983,21.909,-11,0.064884513,,0.339115844,2844.735855
11.926,21.94,-11,0.606963755,,0.043256342,2844.779112
11.388,22.221,-11,0.027294688,,0.404642503,2845.183754
11.364,22.234,-11,0.252232036,,0.018196459,2845.20195
11.139,22.348,-11,0.06306346,,0.168154691,2845.370105
11.083,22.377,-11,0.562658866,,0.042042307,2845.412147
10.576,22.621,-11,0.062169124,,0.375105911,2845.787253
10.52,22.648,-11,0.616010552,,0.041446083,2845.828699
9.957,22.898,-11,0.060926185,,0.410673701,2846.239373
9.901,22.922,-11,0.245415973,,0.040617457,2846.279991
9.676,23.02,-11,0.060539243,,0.163610649,2846.443601
9.62,23.043,-11,0.54632591,,0.040359496,2846.483961
9.114,23.249,-11,0.061098281,,0.364217273,2846.848178
9.057,23.271,-11,0.599604036,,0.040732188,2846.88891
8.495,23.48,-11,0.059464275,,0.399736024,2847.288646
8.439,23.5,-11,0.240077071,,0.03964285,2847.328289
8.213,23.581,-11,0.059464275,,0.160051381,2847.48834
8.157,23.601,-11,0.533476335,,0.03964285,2847.527983
7.651,23.77,-11,0.059135438,,0.35565089,2847.883634
7.595,23.789,-11,0.611859461,,0.039423625,2847.923058
7.009,23.965,-11,0.034481879,,0.407906307,2848.330964
6.976,23.975,-11,0.292720003,,0.02298792,2848.353952
6.695,24.057,-11,0.058940648,,0.195146668,2848.549099
6.638,24.072,-11,0.523699341,,0.039293765,2848.588393
6.132,24.207,-11,0.057974132,,0.349132894,2848.937525
6.076,24.222,-11,0.606671245,,0.038649421,2848.976175
5.485,24.359,-11,0.028861739,,0.404447497,2849.380622
5.457,24.366,-11,0.287975693,,0.01924116,2849.399863
5.176,24.429,-11,0.058051701,,0.191983796,2849.591847
5.119,24.44,-11,0.573247765,,0.038701134,2849.630548
4.557,24.553,-11,0.056718604,,0.382165177,2850.012714
4.501,24.562,-11,0.570958843,,0.037812402,2850.050526
3.938,24.657,-11,0.056718604,,0.380639228,2850.431165
3.882,24.666,-11,0.227705951,,0.037812402,2850.468978
3.657,24.701,-11,0.057706152,,0.151803967,2850.620782
3.6,24.71,-11,0.567115509,,0.038470768,2850.659252
3.038,24.786,-11,0.056435804,,0.378077006,2851.037329
2.982,24.793,-11,0.622299767,,0.037623869,2851.074953
2.363,24.857,-11,0.056222771,,0.414866511,2851.48982
2.307,24.862,-11,0.227068272,,0.037481847,2851.527302
2.081,24.884,-11,0.056222771,,0.151378848,2851.67868
2.025,24.889,-11,0.563421689,,0.037481847,2851.716162
1.463,24.929,-11,0.057078893,,0.37561446,2852.091777
1.406,24.932,-11,0.618505457,,0.038052595,2852.129829
0.788,24.957,-11,0.057008771,,0.412336971,2852.542166
0.731,24.958,-11,0.225142177,,0.038005848,2852.580172
0.506,24.966,-11,0.056008928,,0.150094785,2852.730267
0.45,24.967,-11,0.563014209,,0.037339285,2852.767606
-0.113,24.971,-11,0.056,,0.375342806,2853.142949
-0.169,24.971,-11,0.6191583,,0.037333333,2853.180282
-0.788,24.957,-11,0.056035703,,0.4127722,2853.593055
-0.844,24.955,-11,0.225108863,,0.037357135,2853.630412
-1.069,24.948,-11,0.0560803,,0.150072575,2853.780484
-1.125,24.945,-11,0.563852818,,0.037386866,2853.817871
-1.688,24.914,-11,0.0560803,,0.375901878,2854.193773
-1.744,24.911,-11,0.621350948,,0.037386866,2854.23116
-2.363,24.857,-11,0.282294173,,0.414233965,2854.645394
-2.644,24.83,-11,0.056320511,,0.188196115,2854.83359
-2.7,24.824,-11,0.566972662,,0.037547008,2854.871137
-3.263,24.757,-11,0.037215588,,0.377981775,2855.249119
-3.3,24.753,-11,0.588615324,,0.024810392,2855.273929
-3.882,24.665,-11,0.056718604,,0.392410216,2855.666339
-3.938,24.656,-11,0.284423979,,0.037812402,2855.704152
-4.219,24.612,-11,0.057870545,,0.189615986,2855.893768
-4.276,24.602,-11,0.571360657,,0.038580363,2855.932348
-4.838,24.499,-11,0.057271284,,0.380907104,2856.313255
-4.894,24.487,-11,0.576066836,,0.038180856,2856.351436
-5.457,24.365,-11,0.027658633,,0.384044558,2856.735481
-5.484,24.359,-11,0.260317114,,0.018439089,2856.75392
-5.738,24.302,-11,0.057489129,,0.173544743,2856.927464
-5.794,24.289,-11,0.580145671,,0.038326086,2856.965791
-6.357,24.149,-11,0.057974132,,0.386763781,2857.352554
-6.413,24.134,-11,0.585293943,,0.038649421,2857.391204
-6.976,23.974,-11,0.03324154,,0.390195962,2857.7814
-7.008,23.965,-11,0.259200694,,0.022161027,2857.803561
-7.257,23.893,-11,0.0585235,,0.172800463,2857.976361
-7.313,23.876,-11,0.590770683,,0.039015666,2858.015377
-7.876,23.697,-11,0.04110961,,0.393847122,2858.409224
-7.915,23.684,-11,0.61516258,,0.027406406,2858.43663
-8.495,23.479,-11,0.298600067,,0.410108387,2858.846739
-8.776,23.378,-11,0.060166436,,0.199066711,2859.045806
-8.832,23.356,-11,0.543566923,,0.040110957,2859.085916
-9.339,23.16,-11,0.060539243,,0.362377949,2859.448294
-9.395,23.137,-11,0.611100646,,0.040359496,2859.488654
-9.957,22.897,-11,0.306863162,,0.407400431,2859.896054
-10.239,22.776,-11,0.061741396,,0.204575441,2860.10063
-10.295,22.75,-11,0.557907698,,0.041160931,2860.141791
-10.801,22.515,-11,0.028635642,,0.371938466,2860.513729
-10.827,22.503,-11,0.60105657,,0.019090428,2860.53282
-11.364,22.233,-11,0.025059928,,0.40070438,2860.933524
-11.386,22.221,-11,0.290697437,,0.016706619,2860.950231
-11.645,22.089,-11,0.063529521,,0.193798291,2861.144029
-11.701,22.059,-11,0.576302872,,0.042353014,2861.186382
-12.208,21.785,-11,0.026925824,,0.384201915,2861.570584
-12.231,21.771,-11,0.55929688,,0.017950549,2861.588534
-12.714,21.489,-11,0.065,,0.372864587,2861.961399
-12.77,21.456,-11,0.26496981,,0.043333333,2862.004732
-12.998,21.321,-11,0.062769419,,0.17664654,2862.181379
-13.052,21.289,-11,0.597628647,,0.04184628,2862.223225
-13.558,20.971,-11,0.067675697,,0.398419098,2862.621644
-13.614,20.933,-11,0.541944647,,0.045117132,2862.666761
-14.064,20.631,-11,0.068242216,,0.361296431,2863.028058
-14.12,20.592,-11,0.205243758,,0.04549481,2863.073553
-14.29,20.477,-11,0.06685058,,0.136829172,2863.210382
-14.345,20.439,-11,0.624135402,,0.044567053,2863.254949
-14.852,20.075,-11,0.070604532,,0.416090268,2863.671039
-14.908,20.032,-11,0.567640731,,0.047069688,2863.718109
-15.358,19.686,-11,0.284431011,,0.378427154,2864.096536
-15.583,19.512,-11,0.0718401,,0.189620674,2864.286157
-15.639,19.467,-11,0.581945874,,0.0478934,2864.33405
-16.089,19.098,-11,0.04110961,,0.387963916,2864.722014
-16.12,19.071,-11,0.55634252,,0.027406406,2864.74942
-16.539,18.705,-11,0.042520583,,0.370895014,2865.120315
-16.571,18.677,-11,0.257856549,,0.028347056,2865.148662
-16.764,18.506,-11,0.07582216,,0.171904366,2865.320567
-16.821,18.456,-11,0.582992281,,0.050548107,2865.371115
-17.247,18.058,-11,0.032557641,,0.388661521,2865.759776
-17.271,18.036,-11,0.607408429,,0.021705094,2865.781481
-17.702,17.608,-11,0.026172505,,0.404938953,2866.18642
-17.721,17.59,-11,0.292035957,,0.017448336,2866.203869
-17.927,17.383,-11,0.026870058,,0.194690638,2866.398559
-17.946,17.364,-11,0.592798448,,0.017913372,2866.416473
-18.353,16.933,-11,0.063702433,,0.395198965,2866.811672
-18.396,16.886,-11,0.539048235,,0.042468289,2866.85414
-18.754,16.483,-11,0.053814496,,0.35936549,2867.213506
-18.79,16.443,-11,0.255783111,,0.035876331,2867.249382
-18.959,16.251,-11,0.065192024,,0.170522074,2867.419904
-19.002,16.202,-11,0.585768726,,0.043461349,2867.463365
-19.377,15.752,-11,0.050447993,,0.390512484,2867.853878
-19.409,15.713,-11,0.592102187,,0.033631995,2867.88751
-19.773,15.246,-11,0.047801674,,0.394734791,2868.282245
-19.802,15.208,-11,0.275045451,,0.031867782,2868.314112
-19.971,14.991,-11,0.033600595,,0.183363634,2868.497476
-19.991,14.964,-11,0.557441477,,0.022400397,2868.519876
-20.32,14.514,-11,0.068818602,,0.371627651,2868.891504
-20.36,14.458,-11,0.613551139,,0.045879068,2868.937383
-20.707,13.952,-11,0.203855341,,0.409034093,2869.346417
-20.821,13.783,-11,0.089308454,,0.135903561,2869.482321
-20.871,13.709,-11,0.046872167,,0.059538969,2869.54186
-20.897,13.67,-11,0.60030409,,0.031248111,2869.573108
-21.22,13.164,-11,0.065513357,,0.400202726,2869.973311
-21.254,13.108,-11,0.57212586,,0.043675572,2870.016986
-21.546,12.616,-11,0.278861973,,0.38141724,2870.398403
-21.688,12.376,-11,0.054203321,,0.185907982,2870.584311
-21.715,12.329,-11,0.588600034,,0.036135547,2870.620447
-22,11.814,-11,0.063529521,,0.392400023,2871.012847
-22.03,11.758,-11,0.569324161,,0.042353014,2871.0552
-22.289,11.251,-11,0.06306346,,0.37954944,2871.434749
-22.318,11.195,-11,0.252685575,,0.042042307,2871.476792
-22.433,10.97,-11,0.030870698,,0.16845705,2871.645249
-22.446,10.942,-11,0.591805711,,0.020580465,2871.665829
-22.699,10.407,-11,0.061741396,,0.394537141,2872.060366
-22.725,10.351,-11,0.571454285,,0.041160931,2872.101527
-22.953,9.827,-11,0.041231056,,0.380969523,2872.482497
-22.969,9.789,-11,0.245415973,,0.027487371,2872.509984
-23.067,9.564,-11,0.061846584,,0.163610649,2872.673595
-23.091,9.507,-11,0.604995868,,0.041231056,2872.714826
-23.315,8.945,-11,0.059464275,,0.403330579,2873.118156
-23.335,8.889,-11,0.539356098,,0.03964285,2873.157799
-23.519,8.382,-11,0.059464275,,0.359570732,2873.51737
-23.539,8.326,-11,0.262545234,,0.03964285,2873.557013
-23.628,8.079,-11,0.036055513,,0.175030156,2873.732043
-23.64,8.045,-11,0.59230482,,0.024037009,2873.75608
-23.824,7.482,-11,0.058821765,,0.39486988,2874.15095
-23.842,7.426,-11,0.586400034,,0.03921451,2874.190164
-24.006,6.863,-11,0.058240879,,0.390933356,2874.581098
-24.022,6.807,-11,0.234480276,,0.038827253,2874.619925
-24.088,6.582,-11,0.058240879,,0.156320184,2874.776245
-24.104,6.526,-11,0.581372514,,0.038827253,2874.815072
-24.249,5.963,-11,0.057723479,,0.387581676,2875.202654
-24.263,5.907,-11,0.576927205,,0.038482319,2875.241136
-24.389,5.344,-11,0.057489129,,0.384618137,2875.625755
-24.402,5.288,-11,0.230488611,,0.038326086,2875.664081
-24.452,5.063,-11,0.057271284,,0.153659074,2875.81774
-24.464,5.007,-11,0.630334832,,0.038180856,2875.855921
-24.583,4.388,-11,0.006082763,,0.420223221,2876.276144
-24.584,4.382,-11,0.620784181,,0.004055175,2876.280199
-24.682,3.769,-11,0.227705951,,0.413856121,2876.694055
-24.717,3.544,-11,0.056718604,,0.151803967,2876.845859
-24.726,3.488,-11,0.056568542,,0.037812402,2876.883671
-24.734,3.432,-11,0.594747846,,0.037712362,2876.921384
-24.809,2.842,-11,0.029154759,,0.396498564,2877.317882
-24.812,2.813,-11,0.621805436,,0.019436506,2877.337319
-24.871,2.194,-11,0.282294173,,0.414536957,2877.751856
-24.898,1.913,-11,0.057140179,,0.188196115,2877.940052
-24.902,1.856,-11,0.563151845,,0.038093452,2877.978145
-24.938,1.294,-11,0.0560803,,0.375434563,2878.35358
-24.941,1.238,-11,0.619291531,,0.037386866,2878.390967
-24.96,0.619,-11,0.281144091,,0.41286102,2878.803828
-24.969,0.338,-11,0.057008771,,0.187429394,2878.991257
-24.97,0.281,-11,0.562,,0.038005848,2879.029263
-24.97,-0.281,-11,0.057008771,,0.374666667,2879.40393
-24.969,-0.338,-11,0.281144091,,0.038005848,2879.441936
-24.96,-0.619,-11,0.083054199,,0.187429394,2879.629365
-24.957,-0.702,-11,0.02596151,,0.055369466,2879.684735
-24.95,-0.727,-11,0.026172505,,0.017307673,2879.702042
-24.931,-0.745,-11,0.02570992,,0.017448336,2879.719491
-24.906,-0.751,-11,0.001,,0.017139947,2879.73663
-24.905,-0.751,-11,0.793204261,,0.000666667,2879.737297
-24.112,-0.733,-11,0.009055385,,0.528802841,2880.2661
-24.103,-0.732,-11,0.002,,0.006036923,2880.272137
-24.101,-0.732,-11,0.03088689,,0.001333333,2880.27347
-24.073,-0.719,-11.001,0.031638584,,0.02059126,2880.294061
-24.055,-0.693,-11.002,0.031272992,,0.021092389,2880.315154
-24.051,-0.662,-11.003,0.031400637,,0.020848661,2880.336003
-24.063,-0.633,-11.004,0.030675723,,0.020933758,2880.356936
-24.087,-0.614,-11.006,0.031591138,,0.020450482,2880.377387
-24.118,-0.608,-11.007,0.031968735,,0.021060759,2880.398448
-24.148,-0.619,-11.008,0.031160873,,0.02131249,2880.41976
-24.169,-0.642,-11.009,0.031591138,,0.020773915,2880.440534
-24.175,-0.673,-11.01,0.031064449,,0.021060759,2880.461595
-24.167,-0.703,-11.011,0.031843367,,0.020709633,2880.482304
-24.144,-0.725,-11.012,0.031064449,,0.021228911,2880.503533
-24.114,-0.733,-11.013,0.031796226,,0.020709633,2880.524243
-24.083,-0.726,-11.014,0.031208973,,0.021197484,2880.54544
-24.06,-0.705,-11.016,0.031336879,,0.020805982,2880.566246
-24.051,-0.675,-11.017,0.031416556,,0.020891253,2880.587138
-24.056,-0.644,-11.018,0.031906112,,0.020944371,2880.608082
-24.077,-0.62,-11.019,0.031032241,,0.021270742,2880.629353
-24.106,-0.609,-11.02,0.031272992,,0.020688161,2880.650041
-24.137,-0.613,-11.021,0.031416556,,0.020848661,2880.67089
-24.162,-0.632,-11.022,0.031796226,,0.020944371,2880.691834
-24.175,-0.661,-11.023,0.031160873,,0.021197484,2880.713031
-24.172,-0.692,-11.024,0.031638584,,0.020773915,2880.733805
-24.154,-0.718,-11.025,0.031368774,,0.021092389,2880.754898
-24.126,-0.732,-11.027,0.031032241,,0.020912516,2880.77581
-24.095,-0.731,-11.028,0.031921779,,0.020688161,2880.796498
-24.068,-0.714,-11.029,0.030903074,,0.021281186,2880.81778
-24.053,-0.687,-11.03,0.031032241,,0.02060205,2880.838382
-24.052,-0.656,-11.031,0.031780497,,0.020688161,2880.85907
-24.067,-0.628,-11.032,0.031921779,,0.021186998,2880.880257
-24.094,-0.611,-11.033,0.031080541,,0.021281186,2880.901538
-24.125,-0.609,-11.034,0.03132092,,0.02072036,2880.922258
-24.153,-0.623,-11.035,0.030870698,,0.020880613,2880.943139
-24.171,-0.648,-11.037,0.032264532,,0.020580465,2880.963719
-24.175,-0.68,-11.038,0.031400637,,0.021509688,2880.985229
-24.163,-0.709,-11.039,0.031416556,,0.020933758,2881.006163
-24.138,-0.728,-11.04,0.031416556,,0.020944371,2881.027107
-24.107,-0.733,-11.041,0.031032241,,0.020944371,2881.048052
-24.078,-0.722,-11.042,0.031160873,,0.020688161,2881.06874
-24.057,-0.699,-11.043,0.031591138,,0.020773915,2881.089514
-24.051,-0.668,-11.044,0.031336879,,0.021060759,2881.110574
-24.06,-0.638,-11.045,0.031128765,,0.020891253,2881.131466
-24.082,-0.616,-11.046,0.03207803,,0.02075251,2881.152218
-24.113,-0.608,-11.048,0.031064449,,0.021385353,2881.173604
-24.143,-0.616,-11.049,0.031160873,,0.020709633,2881.194313
-24.166,-0.637,-11.05,0.031336879,,0.020773915,2881.215087
-24.175,-0.667,-11.051,0.031591138,,0.020891253,2881.235978
-24.169,-0.698,-11.052,0.031256999,,0.021060759,2881.257039
-24.149,-0.722,-11.053,0.031032241,,0.020837999,2881.277877
-24.12,-0.733,-11.054,0.031416556,,0.020688161,2881.298565
-24.089,-0.728,-11.055,0.031416556,,0.020944371,2881.31951
-24.064,-0.709,-11.056,0.031843367,,0.020944371,2881.340454
-24.051,-0.68,-11.058,0.031160873,,0.021228911,2881.361683
-24.054,-0.649,-11.059,0.031638584,,0.020773915,2881.382457
-24.072,-0.623,-11.06,0.03088689,,0.021092389,2881.403549
-24.1,-0.61,-11.061,0.032031235,,0.02059126,2881.42414
-24.132,-0.611,-11.062,0.031080541,,0.021354157,2881.445495
-24.158,-0.628,-11.063,0.030903074,,0.02072036,2881.466215
-24.173,-0.655,-11.064,0.031032241,,0.02060205,2881.486817
-24.174,-0.686,-11.065,0.032264532,,0.020688161,2881.507505
-24.158,-0.714,-11.066,0.030594117,,0.021509688,2881.529015
-24.132,-0.73,-11.068,0.03207803,,0.020396078,2881.549411
-24.1,-0.732,-11.069,0.03132092,,0.021385353,2881.570796
-24.072,-0.718,-11.07,0.031638584,,0.020880613,2881.591677
-24.054,-0.692,-11.071,0.031160873,,0.021092389,2881.612769
-24.051,-0.661,-11.072,0.031796226,,0.020773915,2881.633543
-24.064,-0.632,-11.073,0.030626786,,0.021197484,2881.654741
-24.088,-0.613,-11.074,0.031272992,,0.020417857,2881.675159
-24.119,-0.609,-11.075,0.031638584,,0.020848661,2881.696007
-24.149,-0.619,-11.076,0.031256999,,0.021092389,2881.7171
-24.169,-0.643,-11.077,0.031638584,,0.020837999,2881.737938
-24.175,-0.674,-11.079,0.031336879,,0.021092389,2881.75903
-24.166,-0.704,-11.08,0.031160873,,0.020891253,2881.779921
-24.143,-0.725,-11.081,0.031064449,,0.020773915,2881.800695
-24.113,-0.733,-11.082,0.031064449,,0.020709633,2881.821405
-24.083,-0.725,-11.083,0.031160873,,0.020709633,2881.842114
-24.06,-0.704,-11.084,0.031336879,,0.020773915,2881.862888
-24.051,-0.674,-11.085,0.031591138,,0.020891253,2881.88378
-24.057,-0.643,-11.086,0.031256999,,0.021060759,2881.90484
-24.077,-0.619,-11.087,0.031685959,,0.020837999,2881.925678
-24.107,-0.609,-11.089,0.031272992,,0.021123973,2881.946802
-24.138,-0.613,-11.09,0.032031235,,0.020848661,2881.967651
-24.163,-0.633,-11.091,0.031400637,,0.021354157,2881.989005
-24.175,-0.662,-11.092,0.031272992,,0.020933758,2882.009939
-24.171,-0.693,-11.093,0.03082207,,0.020848661,2882.030788
-24.153,-0.718,-11.094,0.03132092,,0.020548047,2882.051336
-24.125,-0.732,-11.095,0.031080541,,0.020880613,2882.072216
-24.094,-0.73,-11.096,0.031400637,,0.02072036,2882.092937
-24.067,-0.714,-11.097,0.031780497,,0.020933758,2882.11387
-24.052,-0.686,-11.098,0.031080541,,0.021186998,2882.135057
-24.053,-0.655,-11.1,0.031780497,,0.02072036,2882.155778
-24.068,-0.627,-11.101,0.031400637,,0.021186998,2882.176965
-24.095,-0.611,-11.102,0.031032241,,0.020933758,2882.197898
-24.126,-0.61,-11.103,0.03132092,,0.020688161,2882.218587
-24.154,-0.624,-11.104,0.03082207,,0.020880613,2882.239467
-24.172,-0.649,-11.105,0.03215587,,0.020548047,2882.260015
-24.175,-0.681,-11.106,0.03088689,,0.021437247,2882.281453
-24.162,-0.709,-11.107,0.031416556,,0.02059126,2882.302044
-24.137,-0.728,-11.108,0.031464265,,0.020944371,2882.322988
-24.106,-0.733,-11.11,0.031032241,,0.020976177,2882.343964
-24.077,-0.722,-11.111,0.031256999,,0.020688161,2882.364653
-24.057,-0.698,-11.112,0.031591138,,0.020837999,2882.385491
-24.051,-0.667,-11.113,0.031336879,,0.021060759,2882.406551
-24.06,-0.637,-11.114,0.031160873,,0.020891253,2882.427443
-24.083,-0.616,-11.115,0.032031235,,0.020773915,2882.448216
-24.114,-0.608,-11.116,0.031064449,,0.021354157,2882.469571
-24.144,-0.616,-11.117,0.031128765,,0.020709633,2882.49028
-24.166,-0.638,-11.118,0.031336879,,0.02075251,2882.511033
-24.175,-0.668,-11.119,0.031638584,,0.020891253,2882.531924
-24.169,-0.699,-11.121,0.031160873,,0.021092389,2882.553016
-24.148,-0.722,-11.122,0.031032241,,0.020773915,2882.57379
-24.119,-0.733,-11.123,0.031416556,,0.020688161,2882.594478
-24.088,-0.728,-11.124,0.032031235,,0.020944371,2882.615423
-24.063,-0.708,-11.125,0.031400637,,0.021354157,2882.636777
-24.051,-0.679,-11.126,0.031272992,,0.020933758,2882.657711
-24.055,-0.648,-11.127,0.03082207,,0.020848661,2882.678559
-24.073,-0.623,-11.128,0.03132092,,0.020548047,2882.699107
-24.101,-0.609,-11.129,0.032124757,,0.020880613,2882.719988
-24.133,-0.611,-11.131,0.031080541,,0.021416505,2882.741405
-24.159,-0.628,-11.132,0.031780497,,0.02072036,2882.762125
-24.174,-0.656,-11.133,0.031032241,,0.021186998,2882.783312
-24.173,-0.687,-11.134,0.030903074,,0.020688161,2882.804
-24.158,-0.714,-11.135,0.031921779,,0.02060205,2882.824602
-24.131,-0.731,-11.136,0.032031235,,0.021281186,2882.845883
-24.099,-0.732,-11.137,0.030903074,,0.021354157,2882.867237
-24.072,-0.717,-11.138,0.031638584,,0.02060205,2882.88784
-24.054,-0.691,-11.139,0.031208973,,0.021092389,2882.908932
-24.051,-0.66,-11.141,0.03088689,,0.020805982,2882.929738
-24.064,-0.632,-11.142,0.031416556,,0.02059126,2882.950329
-24.089,-0.613,-11.143,0.031272992,,0.020944371,2882.971274
-24.12,-0.609,-11.144,0.031968735,,0.020848661,2882.992122
-24.15,-0.62,-11.145,0.031256999,,0.02131249,2883.013435
-24.17,-0.644,-11.146,0.031416556,,0.020837999,2883.034273
